bookID,title,author,rating,pages
21116,Golden Urchin,Madeleine Brent,4.09,384
21119,The Ethics of Ambiguity,Simone de Beauvoir,4.15,162
21121,She Came to Stay,Simone de Beauvoir,3.91,416
21122,The Coming of Age,Simone de Beauvoir,3.88,592
21125,A Transatlantic Love Affair,Simone de Beauvoir,4.01,560
21143,What Life Was Like When Rome Ruled the World,Time-Life Books,3.85,192
21151,Sudden Fiction International,Robert Shapard,3.76,352
21152,Sudden Fiction,Robert Shapard,3.84,264
21173,Sarah Bernhardt,Elizabeth Silverthorne,4.25,136
21179,The Art of Controversy,Thomas Bailey Saunders,3.85,76
21182,The Wisdom of Life,Arthur Schopenhauer,4.14,96
21187,For All Time,Caroline B. Cooney,3.9,261
21188,Wanted,Caroline B. Cooney,3.69,230
21191,The Time Travelers,Caroline B. Cooney,3.94,420
21199,Every Night Italian,Giuliano Hazan,3.79,256
21200,More Classic Italian Cooking,Marcella Hazan,4.48,465
21214,Practice Makes Perfect,Paola Nanni-Tate,4,252
21220,Effigies,Mary Anna Evans,4.03,301
21223,The Cambridge Companion to Schopenhauer,Christopher Janaway,3.83,494
21230,Stormie,Stormie Omartian,4.4,192
21242,The Orion Mystery,Robert Bauval,3.94,352
21245,Orion,Ben Bova,3.72,432
21248,Lake Orion,James E. Ingram,4.5,128
21266,Rick Steves' Europe Through the Back Door,Rick Steves,4.24,808
21276,A Dangerous Man,Charlie Huston,4.07,286
21277,Already Dead,Charlie Huston,3.79,268
21278,Caught Stealing,Charlie Huston,4.04,240
21280,Ultimate Annuals Volume 2,Charlie Huston,3.21,160
21282,Dead I Well May Be,Adrian McKinty,3.97,384
21283,The Dead Yard,Adrian McKinty,4.12,364
21284,The Lighthouse Land,Adrian McKinty,3.6,387
21290,Spider Mountain,P.T. Deutermann,3.92,309
21294,The Edge of Honor,P.T. Deutermann,3.97,626
21295,The Firefly,P.T. Deutermann,3.77,528
21315,Diary of a Spider,Doreen Cronin,4.25,40
21318,The Snow Spider,Jenny Nimmo,3.7,146
21320,Ultimate Spider-Man Volume 16,Brian Michael Bendis,3.7,184
21321,Ultimate Spider-Man Volume 7,Brian Michael Bendis,4.1,344
21322,Fables,Bill Willingham,4.14,140
21323,Cold Fire,Dean Koontz,4.18,784
21324,Fables Vol. 8,Bill Willingham,4.27,160
21325,Fables Vol. 4,Bill Willingham,4.29,231
21326,Fables Vol. 1,Bill Willingham,3.97,128
21327,Fables Vol. 7,Bill Willingham,4.09,143
21328,Fables Vol. 6,Bill Willingham,4.28,190
21329,Fables Vol. 3,Bill Willingham,4.13,190
21330,Fables Vol. 5,Bill Willingham,4.19,166
21332,The Choice,Russell Roberts,3.75,132
21338,Brewer's Dictionary of Phrase and Fable,John Ayto,4.38,1326
21341,Jack of Fables Vol. 1,Bill Willingham,3.58,128
21342,Math Fables,Greg Tang,4.03,40
21343,The Five Dysfunctions of a Team,Patrick Lencioni,4.04,227
21352,Icebound,David Axton,3.76,0
21362,Seize the Night,Dean Koontz,4.08,12
21365,From the Corner of His Eye,Dean Koontz,4.03,0
21370,The Good Guy,Dean Koontz,3.82,9
21484,The Winds of War,Herman Wouk,4.37,896
21489,Hollywood Station,Joseph Wambaugh,3.73,340
21491,The Choirboys,Joseph Wambaugh,4.06,368
21493,Fire Lover,Joseph Wambaugh,3.72,352
21494,Floaters,Joseph Wambaugh,3.52,291
21495,The New Centurions,Joseph Wambaugh,3.94,368
21498,The Black Marble,Joseph Wambaugh,3.83,416
21505,The Secrets of Harry Bright,Joseph Wambaugh,3.76,307
21508,Lines and Shadows,Joseph Wambaugh,3.8,416
21527,Hollywood Tough,Stephen J. Cannell,3.86,10
21530,Cold Hit,Stephen J. Cannell,3.85,11
21534,Trunk Music,Michael Connelly,4.18,13
21535,Angels Flight,Michael Connelly,4.18,9
21536,The Black Echo,Michael Connelly,4.1,12
21538,The Closers,Michael Connelly,4.13,12
21539,Echo Park,Michael Connelly,4.12,11
21543,The Poet,Michael Connelly,4.2,15
21544,The Concrete Blonde,Michael Connelly,4.16,12
21545,The Best American Mystery Stories 2003,Michael Connelly,3.6,1
21550,Hundred-Dollar Baby,Robert B. Parker,3.82,0
21552,The Spenser Collection,Robert B. Parker,4.26,0
21553,School Days,Robert B. Parker,3.87,0
21557,Potshot,Robert B. Parker,3.89,0
21581,Chance,Robert B. Parker,4.1,4
21608,The Accidental Time Machine,Joe Haldeman,3.7,278
21609,A Separate War and Other Stories,Joe Haldeman,3.68,270
21611,The Forever War,Joe Haldeman,4.15,278
21613,Worlds Enough and Time,Joe Haldeman,3.7,332
21615,The Coming,Joe Haldeman,3.09,278
21618,Forever Peace,Joe Haldeman,3.74,351
21621,Dealing in Futures,Joe Haldeman,3.73,352
21624,Study War No More,Joe Haldeman,3.56,323
21626,Not of Woman Born,Constance Ash,3.82,288
21629,Worlds Apart,Joe Haldeman,3.69,227
21638,Train_man Volume 3,Hidenori Hara,3.94,200
21665,The Best American Mystery Stories 2004,Nelson DeMille,3.55,0
21671,Mystic River,Dennis Lehane,4.18,416
21682,Coronado,Dennis Lehane,3.38,240
21683,Prayers for Rain,Dennis Lehane,4.09,375
21685,A Drink Before the War,Dennis Lehane,3.95,282
21686,Shutter Island,Dennis Lehane,4.09,369
21703,The Best American Mystery Stories 2002,James Ellroy,3.58,1
21704,The Black Dahlia,James Ellroy,3.75,348
21705,The Black Dahlia Files,Donald H. Wolfe,3.84,448
21710,Corroborating Evidence,William T. Rasmussen,3.39,234
21712,Childhood Shadows,Mary Pacios,3.5,292
21717,Triptych,Karin Slaughter,4.13,393
21718,Blindsighted,Karin Slaughter,4.09,418
21719,Kisscut,Karin Slaughter,4.09,436
21720,Beyond Reach,Karin Slaughter,4.19,404
21721,A Faint Cold Fear,Karin Slaughter,4.08,422
21722,Faithless,Karin Slaughter,4.12,549
21723,Like A Charm,Karin Slaughter,3.48,384
21735,The Enemy,Lee Child,4.16,14
21739,The Visitor,Lee Child,4.09,15
21742,Tripwire,Lee Child,4.09,3
21743,Killing Floor,Lee Child,4.05,3
21745,Without Fail,Lee Child,4.15,14
21747,One Shot,Lee Child,4.21,12
21749,Bad Luck and Trouble,Lee Child,4.18,13
21753,Echo Burning,Lee Child,4.01,5
21765,Blood on the Moon,Edward Steers Jr.,4.13,360
21766,The Blood of the Moon,George Grant,3.69,224
21768,Blood Moon Over Bengal,Morag McKendrick Pippin,3.47,337
21773,Blood Moon Over Britain,Morag McKendrick Pippin,3.44,323
21776,The Silent Gondoliers,William Goldman,3.81,128
21779,The Season,William Goldman,4.1,448
21782,Heat,William Goldman,3.37,244
21783,Tinsel,William Goldman,3.19,399
21784,William Goldman,William Goldman,4.29,504
21787,The Princess Bride,William Goldman,4.26,456
21799,Hype and Glory,William Goldman,3.67,306
21806,Boys and Girls Together,William Goldman,3.67,768
21819,Wait Till Next Year,William Goldman,3.94,363
21829,Creepers,David Morrell,3.66,388
21830,The Totem,David Morrell,3.58,448
21832,The League of Night and Fog,David Morrell,4.1,448
21836,Scavenger,David Morrell,3.6,368
21837,The Fraternity of the Stone,David Morrell,4.16,448
21838,The Brotherhood of the Rose,David Morrell,4.14,416
21841,The Protector,David Morrell,3.94,401
21845,Assumed Identity,David Morrell,3.78,512
21874,The Last Kingdom,Bernard Cornwell,4.25,6
21928,Time To Hunt,Stephen Hunter,4.26,0
21930,Black Light,Stephen Hunter,4.13,4
21931,The Day Before Midnight,Stephen Hunter,4.01,0
21932,Hot Springs,Stephen Hunter,4.13,0
21933,Point Of Impact,Stephen Hunter,4.27,0
21934,Dirty White Boys,Stephen Hunter,4.05,0
21969,The Book of the Dead,Douglas Preston,4.13,0
21972,Relic,Douglas Preston,4.02,473
21974,The Wheel of Darkness,Douglas Preston,3.93,0
21980,Tyrannosaur Canyon,Douglas Preston,3.8,12
21991,Waterworks,E.L. Doctorow,3.44,0
22017,King Icahn,Mark Stevens,3.97,336
22026,The Sicilian,Mario Puzo,3.97,416
22027,The Dark Arena,Mario Puzo,3.35,288
22028,Omerta,Mario Puzo,3.71,369
22035,Fools Die,Mario Puzo,3.72,544
22036,The Godfather,Mario Puzo,4.37,448
22037,The Fortunate Pilgrim,Mario Puzo,3.83,304
22060,On the Road to Perdition  Oasis Sanctuary and Detour ,Max Allan Collins,3.66,294
22061,Oasis,Max Allan Collins,3.55,96
22063,Double Dealer,Max Allan Collins,3.67,320
22065,The London Blitz Murders,Max Allan Collins,3.72,272
22067,The Last Quarry,Max Allan Collins,3.93,201
22068,Snake Eyes,Max Allan Collins,3.77,288
22070,A Killing in Comics,Max Allan Collins,3.65,272
22072,The War of the Worlds Murder,Max Allan Collins,3.71,256
22076,From a Buick 8,Stephen King,3.45,356
22082,Jurassic Park,Michael Crichton,4.02,400
22095,Binary,John Lange,3.53,213
22120,The Voices of Morebath,Eamon Duffy,3.69,232
22121,Imperial Life in the Emerald City,Rajiv Chandrasekaran,4.02,320
22126,Betrayal of Trust,Laurie Garrett,4.12,768
22127,Crash Proof,Peter D. Schiff,3.78,272
22133,The World the Text and the Critic,Edward W. Said,4.18,336
22135,Culture and Imperialism,Edward W. Said,4.15,380
22146,Prioritizing Web Usability,Jakob Nielsen,3.94,406
22148,Homepage Usability,Jakob Nielsen,3.74,336
22155,Let My People Go Surfing,Yvon Chouinard,4.22,272
22163,The Wild Trees,Richard Preston,4.09,294
22166,The Boat of Dreams,Richard Preston,3.29,111
22175,Strange Pilgrims,Gabriel Garca Mrquez,4.03,208
22186,Would I Lie to You,Cecily von Ziegesar,3.59,192
22188,Gossip Girl,Cecily von Ziegesar,3.52,224
22192,All I Want is Everything,Cecily von Ziegesar,3.55,240
22193,You're the One That I Want,Cecily von Ziegesar,3.71,224
22195,The Zero,Jess Walter,3.51,336
22196,Zero,Charles Seife,3.96,248
22197,Zero Debt,Lynnette Khalfani,3.74,204
22198,The Hunt for Zero Point,Nick Cook,4.12,320
22199,Year Zero,Jeff Long,3.6,416
22200,Count Zero,William Gibson,4.01,308
22201,Triple Zero,Karen Traviss,4.24,393
22202,Bravo Two Zero,Andy McNab,4.09,416
22205,This Lullaby,Sarah Dessen,4.03,345
22207,Lullabies for Little Criminals,Heather O'Neill,3.98,330
22208,Hush,Minfong Ho,4.03,32
22209,Lullaby Town,Robert Crais,4.14,296
22226,The Sultan's Bought Bride,Jane Porter,3.74,192
22227,The Sheik & the Princess Bride,Susan Mallery,3.95,256
22229,The Prince Kidnaps a Bride,Christina Dodd,3.79,384
22230,Stargirl,Jerry Spinelli,3.76,186
22233,Love Stargirl,Jerry Spinelli,3.82,274
22235,Stargirl LitPlans on CD,Mary B. Collins,4.86,210
22237,Son of the Mob,Gordon Korman,3.72,262
22238,Hollywood Hustle,Gordon Korman,3.64,268
22239,For the Sins of My Father,Albert Demeo,4.05,288
22265,Neptune Noir,Rob Thomas,3.63,224
22268,The Soloist,Nicholas Christopher,3.3,320
22283,Survivor,Chuck Palahniuk,3.92,289
22284,Diary,Chuck Palahniuk,3.61,262
22285,Rant,Chuck Palahniuk,3.81,320
22286,Clown Girl,Monica Drake,3.39,297
22289,Fugitives and Refugees,Chuck Palahniuk,3.51,176
22293,Nonfiction,Chuck Palahniuk,3.57,233
22304,Life After God,Douglas Coupland,3.79,291
22307,Terry,Douglas Coupland,4.34,176
22311,All Families Are Psychotic,Douglas Coupland,3.67,279
22312,Shampoo Planet,Douglas Coupland,3.5,282
22321,All Tomorrow's Parties,William Gibson,3.91,339
22322,Spook Country,William Gibson,3.69,371
22323,Burning Chrome,William Gibson,4.06,224
22325,Idoru,William Gibson,3.8,308
22326,Virtual Light,William Gibson,3.85,304
22331,Stable Strategies and Others,Eileen Gunn,3.77,208
22332,Cyberpunk and Cyberculture,Dani Cavallaro,3.77,258
22337,The Neil Gaiman Audio Collection,Neil Gaiman,4.24,1
22338,The Day I Swapped My Dad for Two Goldfish,Neil Gaiman,4.03,64
22344,Creatures of the Night,Neil Gaiman,3.83,46
22345,New X-Men Volume 4,Grant Morrison,4.06,120
22347,The Invisibles Volume 1,Grant Morrison,3.95,224
22348,The Mystery Play,Grant Morrison,3.44,80
22350,Kid Eternity,Grant Morrison,3.41,144
22351,New X-Men Volume 1,Grant Morrison,4.06,144
22354,Seven Soldiers of Victory Volume 1,Grant Morrison,3.79,224
22355,Doom Patrol Vol. 1,Grant Morrison,4.08,192
22356,The Filth,Grant Morrison,3.75,320
22360,Doom Patrol Vol. 5,Grant Morrison,4.27,203
22362,JLA Vol. 1,Grant Morrison,3.98,93
22364,JLA,Grant Morrison,3.97,96
22365,New X-Men,Grant Morrison,4.23,1096
22366,Superfolks,Robert Mayer,3.48,240
22373,Kill Your Boyfriend,Grant Morrison,3.57,55
22390,Doom Patrol Vol. 4,Grant Morrison,4.15,256
22392,New X-Men Volume 7,Grant Morrison,3.75,112
22394,The Invisibles Vol. 7,Grant Morrison,4.2,288
22398,The Invisibles Vol. 3,Grant Morrison,4.21,232
22399,Invisible,Pete Hautman,3.84,160
22401,The Invisibles Vol. 4,Grant Morrison,4.17,104
22406,The Invisibles Vol. 6,Grant Morrison,4.24,224
22408,Invisible Residents,Ivan T. Sanderson,3.73,100
22409,The Invisibles Vol. 5,Grant Morrison,4.19,240
22414,The Invisible Heart,Russell Roberts,3.74,282
22417,Transmetropolitan Vol. 2,Warren Ellis,4.34,208
22418,Transmetropolitan Vol. 3,Warren Ellis,4.41,144
22420,Transmetropolitan Vol. 5,Warren Ellis,4.41,144
22421,Transmetropolitan Vol. 4,Warren Ellis,4.39,133
22423,Transmetropolitan Vol. 8,Warren Ellis,4.47,140
22424,Transmetropolitan Vol. 10,Warren Ellis,4.51,144
22425,Transmetropolitan Vol. 9,Warren Ellis,4.44,144
22426,Transmetropolitan Vol. 7,Warren Ellis,4.32,144
22431,Created in Darkness by Troubled Americans,Dave Eggers,3.75,249
22434,The Fabric of the Cosmos,Brian Greene,4.11,592
22436,The Meaning of Relativity,Albert Einstein,4.32,200
22443,Underground,Preston Peet,3.84,343
22445,Under the Influence,Preston Peet,3.64,312
22448,You are Being Lied To,Russ Kick,3.87,399
22459,The Origin of Species,Charles Darwin,3.98,134
22460,Red Herrings and White Elephants,Albert Jack,3.73,272
22470,The Origin of Satan,Elaine Pagels,3.9,240
22472,Discourse on the Origin of Inequality,Jean-Jacques Rousseau,3.82,73
22473,On the Origins of War and the Preservation of Peace,Donald Kagan,4.01,573
22474,The Origins of Totalitarianism,Hannah Arendt,4.28,674
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,491
22482,Final Fantasy Origins - Official Strategy Guide,Casey Loe,3.96,256
22483,Social Origins of Dictatorship and Democracy,Barrington Moore Jr.,3.98,592
22485,Smithsonian Intimate Guide to Human Origins,Carl Zimmer,4.02,176
22486,Economic Origins of Dictatorship and Democracy,Daron Acemolu,3.97,416
22489,"African Origins of the Major ""Western Religions""",Yosef A.A. Ben-Jochannan,4.54,363
22493,The Origins of the Civil Rights Movements,Aldon D. Morris,4.05,368
22495,The Origin of the Bible,F.F. Bruce,3.86,352
22499,Country of Origin,Don Lee,3.47,320
22508,The Making of a Philosopher,Colin McGinn,3.65,256
22514,The Beatles and Philosophy,Michael Baur,3.63,288
22515,The Gospel According to the Beatles,Steve Turner,3.77,254
22538,JPod,Douglas Coupland,3.69,448
22539,Hairstyles of the Damned,Joe Meno,3.72,270
22541,Just Visiting This Planet,Neil deGrasse Tyson,4.17,352
22542,Merlin's Tour of the Universe,Neil deGrasse Tyson,4.02,318
22543,Death by Black Hole,Neil deGrasse Tyson,4.1,384
22547,Tales from the Dark Tower,Joseph Vargo,4.23,282
22549,The Dark Tower,Stephen King,4.28,686
22553,Gunslinger Girl Vol. 1,Yu Aida,3.87,175
22554,Gunslinger,Ed Dorn,4.11,224
22557,Wasteland of Flint,Thomas Harlan,3.79,512
22559,Cities in Dust,Antony Johnston,3.55,160
22562,Slim to None,Jennifer Hendricks,3.63,384
22575,Sit Walk Stand,Watchman Nee,4.42,80
22576,Prayers for the Assassin,Robert Ferrigno,3.76,458
22580,Voices From the Street,Philip K. Dick,3.29,301
22584,Flow My Tears the Policeman Said,Philip K. Dick,3.91,204
22586,The Crack in Space,Philip K. Dick,3.46,188
22591,The Best of Philip K. Dick,Philip K. Dick,4.22,450
22595,Vulcan's Hammer,Philip K. Dick,3.52,165
22602,Carly's Sound,Ali Vali,4.21,212
22616,The System of Objects,Jean Baudrillard,4.01,224
22618,The Intelligence of Evil or the Lucidity Pact,Jean Baudrillard,3.89,215
22620,Introducing Baudrillard,Chris Horrocks,3.32,176
22623,Existentialism and Human Emotions,Jean-Paul Sartre,3.84,96
22624,Nausea,Jean-Paul Sartre,3.92,253
22626,From Socrates to Sartre,T.Z. Lavine,3.94,426
22632,The Trial and Death of Socrates,Plato,4.08,58
22633,The Trial of Queen Caroline,Jane Robins,3.39,384
22649,Bookends,Jane Green,3.72,368
22656,Jemima J.,Jane Green,3.65,450
22677,Feeling Better Getting Better Staying Better,Albert Ellis,3.76,272
22680,American Sphinx,Joseph J. Ellis,3.92,440
22681,Line Of Vision,David Ellis,3.81,448
22686,The Other Woman,Jane Green,3.7,389
22687,No Other Woman,Shannon Drake,3.78,391
22697,Sins of a Shaker Summer,Deborah Woodworth,3.52,272
22715,InuYasha Ani-Manga Vol. 1,Rumiko Takahashi,4.36,206
22727,Under the Duvet,Marian Keyes,3.52,304
22774,Slightly Settled,Wendy Markham,3.68,312
22821,The Return of Lum Volume 3,Rumiko Takahashi,3.97,216
22822,The Return of Lum Volume 5,Rumiko Takahashi,4.04,200
22831,The Return of Lum Volume 1,Rumiko Takahashi,4.11,208
22832,Lum,Rumiko Takahashi,3.97,400
22835,Ranma 1,Rumiko Takahashi,4.11,200
22861,Your and My Secret Vol. 1,Ai Morinaga,3.54,174
22867,A Man Rides Through,Stephen R. Donaldson,4.02,672
22868,The One Tree,Stephen R. Donaldson,3.98,479
22871,The Gap Into Madness,Stephen R. Donaldson,4.15,617
22874,The Gap Into Vision,Stephen R. Donaldson,3.99,480
22877,The Gap Into Power,Stephen R. Donaldson,4.08,518
22883,Pretty Face Vol. 1,Yasuhiro Kano,3.83,192
22885,Not Just a Pretty Face,Molly C. Lee,3.5,80
22888,Just Another Pretty Face,Candace Schuler,3.89,215
22889,Skylight Confessions,Alice Hoffman,3.64,264
22892,The Foretelling,Alice Hoffman,3.84,182
22893,Incantation,Alice Hoffman,3.88,166
22896,Practical Magic,Alice Hoffman,3.78,286
22898,The Probable Future,Alice Hoffman,3.83,352
22911,Amerika,Franz Kafka,3.75,336
22913,Kafka,Gilles Deleuze,4.17,136
22914,The Annotated Brothers Grimm,Jacob Grimm,4.46,462
22915,The Complete Brothers Grimm Fairy Tales,Jacob Grimm,4.3,680
22916,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm,4.3,762
22931,Beyond Innocence,Emma Holly,3.62,295
22932,Emma Vol. 01,Kaoru Mori,3.83,183
22944,Drum Into Silence,Jo Clayton,3.41,399
22945,Dance Down the Stars,Jo Clayton,3.74,368
22947,Drum Calls,Jo Clayton,3.72,341
22948,Fire in the Sky,Jo Clayton,3.87,352
22950,Quester's Endgame,Jo Clayton,3.98,372
22951,Shadowkill,Jo Clayton,3.99,400
22966,Lidia's Family Table,Lidia Matticchio Bastianich,4.22,448
22967,Lidia's Italy,Lidia Matticchio Bastianich,4.21,384
22969,La Cucina Di Lidia,Lidia Matticchio Bastianich,4.14,288
22991,Blood Wedding and Yerma,Federico Garca Lorca,3.84,160
22994,Selected Verse,Federico Garca Lorca,4.43,432
23000,Operation Wandering Soul,Richard Powers,3.61,352
23001,Galatea 2.2,Richard Powers,3.72,329
23002,Three Farmers on Their Way to a Dance,Richard Powers,3.82,352
23003,Christian Theology,Alister E. McGrath,4.04,534
23007,The Time of Our Singing,Richard Powers,4.25,631
23009,The Christian Theology Reader,Alister E. McGrath,4.17,744
23010,Prisoner's Dilemma,Richard Powers,3.87,352
23013,Gain,Richard Powers,3.77,355
23017,Presidential Power and the Modern Presidents,Richard E. Neustadt,3.77,384
23022,The Grotesque,Patrick McGrath,3.62,178
23023,Port Mungo,Patrick McGrath,3.32,242
23032,Entre Amis,Michael D. Oates,3.39,528
23036,Experience,Martin Amis,3.96,401
23037,Heavy Water and Other Stories,Martin Amis,3.39,208
23042,Visiting Mrs Nabokov and Other Excursions,Martin Amis,3.7,288
23045,Intimacy And Other Stories,Hanif Kureishi,3.58,205
23046,The Buddha of Suburbia,Hanif Kureishi,3.73,284
23056,Image-Music-Text,Roland Barthes,4.1,220
23057,Camera Lucida,Roland Barthes,3.97,119
23060,The Fashion System,Roland Barthes,3.54,351
23061,The Responsibility of Forms,Roland Barthes,3.95,320
23063,The Pleasure of the Text,Roland Barthes,4.02,80
23065,How to Travel with a Salmon & Other Essays,Umberto Eco,3.85,229
23158,The Age of Access,Jeremy Rifkin,3.82,320
23183,The Book of Questions,Pablo Neruda,4.04,96
23194,My Story as told by Water,David James Duncan,4.1,304
23201,Pilgrims and Other Stories,Elizabeth Gilbert,3.13,288
23202,The Last American Man,Elizabeth Gilbert,3.81,271
23203,Pilgrims Pa,Elizabeth Gilbert,3.13,224
23204,Stern Men,Elizabeth Gilbert,3.41,304
23206,A Writer's Workbook,Caroline Sharp,3.72,176
23217,Size 14 Is Not Fat Either,Meg Cabot,3.83,344
23218,Missing You,Meg Cabot,4.17,268
23219,Queen of Babble,Meg Cabot,3.69,309
23220,Size 12 Is Not Fat,Meg Cabot,3.74,345
23221,How to Be Popular,Meg Cabot,3.55,288
23222,Valentine Princess,Meg Cabot,3.67,96
23224,Darkest Hour,Meg Cabot,4.17,316
23226,She Went All the Way,Meg Cabot,3.7,357
23227,Are We There Yet,David Levithan,3.49,215
23228,Boy Meets Boy,David Levithan,3.84,185
